ID,SKU,UPC,MPN,VPN,Category,Description,Brand,Color,Size,CategoryValid,CorrectedCategory
{E8F4F2FB-521F-4D07-8B0E-E96D2EF9642E},TUB3755333M,072774632435,523W04J3,63243,Bike - Parts - Tubes,Sunlite - 20 X 4.25 Tube - 32mm Schrader Valve (fits - Sting - Ray),sunlite,,20 X 4.25,TRUE,Bike - Parts - Tubes
{2E9A9D95-D910-4B5D-9ABD-E96F0DD558B2},FTL22579931K,886745361275,,J1302010029,Bike - Parts - Cables & Housing,Full Tilt - Tilt - Lower Cable - 385mm - Black,full tilt,Black,385,TRUE,Bike - Parts - Cables & Housing
{EDC26F6D-B742-487A-A906-E9953044DD7C},SHI61808532R,689228602144,EBRTX805FPRL,BR8761,Bike - Parts - Brakes - BrakeSet,Shimano - Tourney Br-tx805 Resin Mechanical Disc Brake Calipers - Front/rear,shimano,,,TRUE,Bike - Parts - Brakes - BrakeSet
{D1ACDC63-CA9D-4130-8D2F-EAAADF7BCA07},427400,710845409059,11.6215.064.000,,Bike - Parts - Cranks & Chainrings,Truvativ Trushift 22t X 64mm Chainring Steel Black,Truvativ,,,TRUE,Bike - Parts - Cranks & Chainrings
{ECDAAEBF-97FF-47A5-B1B9-EAC5459575B2},1040150,192790444680,EFCM3152E62XL,,Bike - Parts - Cranks & Chainrings,Shimano - Chainwheel Fc-m315-2 For Rear 78-speed - 175mm - 36,Shimano,,,TRUE,Bike - Parts - Cranks & Chainrings
{60FC63A1-F052-4D28-BCB1-EADED37F64D2},QBP42316219H,003510,RM7543,,Bike - Parts - Rims,Qbp - Rm7543 '11 Alex Td17 Disc Road Rim Black - 700c - 36h,QBP,BLACK,700C 36H,TRUE,Bike - Parts - Rims
{B39A9954-DEEC-4058-8C87-EAE5A9BBE0EB},BLM21488300G,689228593701,Y8V398010,,"Bike - Parts - Screws, Bolts and Fasteners","Shimano - Xt Bl-m8000 Slx Bl-m7000 Brake Lever Bleed Screw W/ O-ring Fit For Xtr Bl-m9020, - Xt - Bl-m785",shimano,,,TRUE,"Bike - Parts - Screws, Bolts and Fasteners"
{7F97CB51-7AC2-44DE-A50E-EB1EBDAFC7F2},FCE44459912S,689228886667,Y1R298060,Y1R298060,Bike - Parts - Cranks & Chainrings,Shimano - 44t Double Chain Ring Cover & Fixing - Bolt - 5pcs,Shimano,,,TRUE,Bike - Parts - Cranks & Chainrings
{50EA32FF-5E83-480B-8142-EB9B9D432467},W561881,601479803217,W561881,W561881,Bike - Parts - Suspension,Trek - Part Trek M10x1x16 Alloy - 2018 - Black,Trek,,,TRUE,Bike - Parts - Suspension
{E1723A8B-2FEA-4EA2-BA44-EC4620D73D67},SLM19625469T,192790595924,Y0GT98050,Y0GT98050,Bike - Parts - Shifters,Shimano - R.h. - Cover - Unit,Shimano,,,TRUE,Bike - Parts - Shifters
{FDD8D786-A5CA-4709-A847-ECC548BC688E},JB7387449535,015808,741572,741572-27.5,Bike - Parts - Wheels,"J&b - 741572 '20 Mtb Double-wall Wheel - Rear-32h - 27.5""",j&b,REAR-32H,"27.5""",TRUE,Bike - Parts - Wheels
{A0964E2E-5B73-4527-949F-ECDB5DABE69B},546201,844171061664,263-32972-F001,,Bike - Parts - Rims,"Sun Ringle - Sun Ringle Mulefut Rim Strip - 27.5"" - X - 60mm",Sun Ringle,,,TRUE,Bike - Parts - Rims
{E9E0B3B5-3F76-4AEF-A30A-ECF4A280DC3E},DEV28445839E,714401656185,W065-0618,,Bike - Parts - Saddles,Wtb - Deva Chromoly Saddle - Black - W's - M,wtb,,,TRUE,Bike - Parts - Saddles
{1A58923A-2022-4BAA-9543-ED8AC2626A5B},5253023,192790447506,ESLM315LB,,Bike - Parts - Shifters,Shimano Altus Sl-m315-l 3-speed Left Rapidfire Plus Shifter,Shimano,Black,,TRUE,Bike - Parts - Shifters
{4A18E61E-A661-412C-9C82-EDA4140BBA92},CON104372236T,4019238055641,,TR8077,Bike - Parts - Tires,Continental Grand Prix 5000 S Tr Tire - 700 X 32 Tubeless Folding Black/transparent Blackchili Vectran Breaker Lazergrip Act,,,,TRUE,Bike - Parts - Tires
{EF14B114-597B-4EC4-8041-EDAFBB7E881A},BIK32186627M,,#PL01,#PL01,Bike - Parts - Grips and Tape - Grips,Bike Works - Works - Works - Screw-on Grips - Purple - 130mm,bike works,Purple,130,TRUE,Bike - Parts - Grips and Tape - Grips
{FCAB083E-EDB8-43DE-845C-EDCEE9BE4449},ACS52903193L,816411002393,63855-0000,,Bike - Parts,"Acs - Paws - Competition Single Speed Freewheel - 15t, - 1/8"", - 3/32""",acs,Black/Nickel,"15T, 1/8"", 3/32"" ",TRUE,Bike - Parts
{620F37AB-938F-4153-AC37-EE6DC1AB1086},SRA516944994,710845826870,,,Bike - Parts - Chains,Sram - Part Sram Powerlock 12s Road Connector Silver - 4 - Pack,Sram,Silver,,TRUE,Bike - Parts - Chains
{05DEB652-23B6-4DF3-A272-EEA5EE7A236B},404600,710845504730,47.2708.114.005,,Bike - Parts - Chains,Sram - Sram Pc850 114li W Pwr.lnk - 8spd - 1pc,Sram,,,TRUE,Bike - Parts - Chains
{43FD296F-EB38-49A7-9C89-EEC82571C856},5254490,710845820403,11.6118.060.001,,Bike - Parts - Hubs & Skewers,Sram - Part Sram Axle Bolt Dub Self Extracting - M1830 - Bk,Sram,,,TRUE,Bike - Parts - Hubs & Skewers
{2E9565A3-F7B4-41E3-BD10-EF11CC1D12AE},KSE54945142D,,2020 ETENI 30.9 125,ST5376,Bike - Parts,Ks - Eteni Dropper Seatpost - 30.9mm 125mm Black Remote - Not - Included,ks,,,TRUE,Bike - Parts
{5166172E-30CD-494F-9B07-EF2EB3BE6304},433293,689228744677,ISMRT86S2,,Bike - Parts - Brakes,Shimano - Rotorxt160mmice6-bolt - Sm-rt86xt160mm6-bolt,Shimano,,,TRUE,Bike - Parts - Brakes
{B01FDDCA-2DE7-48D0-94B8-EF31FDB42D7E},SHI47695772M,689228434929,ESL3S41EALS,,Bike - Parts - Shifters,Shimano - Sl-3s41e Nexus Revoshift Lever - Black - 3sp,shimano,Black,3 SP,TRUE,Bike - Parts - Shifters
{B4A3BB19-D12C-4B20-B927-F048EC2617AB},12A28172133K,710845674501,00.1915.126.010,,Bike - Parts - Grips and Tape - Tape,Zipp Speed Weaponry - Speed Weaponry - Bar Tape Service - Course - Black,zipp speed weaponry,,,TRUE,Bike - Parts - Grips and Tape - Tape
{08C94D8F-FA0C-4002-BB67-F0555E2819C2},596758,192790447377,IM8120JRRXNA170,,Bike - Parts - Brakes - BrakeSet,Shimano - Disc Brkxtrrpost Blbr-m8120pre-bledi-spec Ev - Series - Color,Shimano,Series Color,,TRUE,Bike - Parts - Brakes - BrakeSet
{3A9C9747-779A-4398-B80B-F0872DB21EA6},260301,601479018987,260301,260301,Bike - Parts - Seatposts,Bontrager - Part Bontrager Clamp 36.4mm Qr M6 - Bk - Carbonfriendly,Bontrager,,,TRUE,Bike - Parts - Seatposts
{D96C2F84-6972-44E5-8B75-F1C910F7A34F},5252393,812719025942,FATPAWGRIP-GRY,,Bike - Parts - Grips and Tape - Grips,Wolf Tooth Components - Tooth Fat Paw Grips - Gray,Wolf Tooth Components,,,TRUE,Bike - Parts - Grips and Tape - Grips
{7D380E7E-587D-4ED8-AA27-F25B7BF3F396},REN41444348D,5026190156841,M177-01-AG,HB5294,Bike - Parts,Renthal - Fatbar V2 Handlebar 31.8mm - 30x800mm - Gold,renthal,,,TRUE,Bike - Parts
{945FC0A3-B031-4CC5-929D-F2673BDC0504},W527257,601479567065,W527257,W527257,Bike - Parts - Tubeless Accessories,Bontrager - Tape Bontrager Tubeless Atb - 50mm - Valve,Bontrager,,,TRUE,Bike - Parts - Tubeless Accessories
{3FD5C6F6-91CF-49ED-A4B6-F2B6A27ADD9E},DIM41734841K,708752238497,SP-2019,ST6134,Bike - Parts - Seatposts,Dimension - Two-bold Seatpost - Matte Black - 30.9 - X - 350,dimension,,,TRUE,Bike - Parts - Seatposts
{8CA667FE-666D-4087-B853-F2DDB838DF48},TIR3735191E,072774594443,,59444,Bike - Parts - Tires,Sunlite - Alphabite Wire Tires - 24 - X - 1.95,sunlite,Black,24 X 1.95,TRUE,Bike - Parts - Tires
{3124092D-2AC6-4167-BED3-F2E16897B1D8},599909,601842322260,599909,599909,"Bike - Parts - Screws, Bolts and Fasteners",Trek - Part Trek Rail 29 2020 Main Pivot - Hardware - Kit,Trek,,,TRUE,"Bike - Parts - Screws, Bolts and Fasteners"
{C27F45ED-18AE-4B8B-9234-F304E8DCAFEA},433207,710845713729,11.6218.004.001,,Bike - Parts - Cranks & Chainrings,"Sram - Xx1 Chainring - 1x9-11sp, 30t",Sram,,30T,TRUE,Bike - Parts - Cranks & Chainrings
{3CDC5D7C-8657-4C66-80A8-F35DCDF22A88},PRO29905705K,723660981044,BEBO1,HB1438,Bike - Parts - Handlebars,Profile Design - Design - Design - Boxer Bar Ends - Black,profile design,Black,,TRUE,Bike - Parts - Handlebars
{CA24030E-2387-4B92-B69E-F388018913B2},QUA80662032R,708752207257,,WE1223,Bike - Parts - Wheels - Rear,Quality Wheels - Wheels - Wheels Value Double Wall Series Rear Wheel - 26 10 X 1 X 135mm Rim Brake Hg 10 - Black - Clincher,quality wheels,,,TRUE,Bike - Parts - Wheels - Rear
{CDF19B46-A9F5-407B-87BE-F38956824CF9},FOX36449929H,611056190821,213-01-263,,Bike - Parts - Forks - Suspension,Fox - Rear Shock Eyelet Flanged - Bushing - Each,fox,,,TRUE,Bike - Parts - Forks - Suspension
{5F65729A-46EE-4A51-BCB6-F4810CB014FC},FOR24749475R,611056143865,803-00-944,,Bike - Parts - Suspension,Fox - Part Fox Dust Wiper Kit Flangeless - 32mm - Black,Fox,Black,,TRUE,Bike - Parts - Suspension
{E2A67FAE-E0AD-46C9-8AE2-F58D387F9D28},GA325518394W,4260477068750,42411388,,Bike - Parts - Grips and Tape - Grips,Ergon - Ga3 Lock-on Grips - Yellow Mellow - Large,ergon,Yellow MellowL,,TRUE,Bike - Parts - Grips and Tape - Grips
{8BD5364B-4788-4081-B237-F58DAFC0070E},5287165,710845872686,00.6718.025.000,,Bike - Parts,Time Sports - Atac 13/17 - Degree - Cleats,Time Sports,,13/17,TRUE,Bike - Parts
{424AA42D-330F-4918-9ABD-F5E318635E5D},AXL29937456M,611056161739,820-09-012-KIT,,Bike - Parts - Forks - Suspension,Fox Factory - Factory - Factory - 2015 36mm Fork 20mm Axle - Converstion - Kit,fox factory,,"36MM, 20MM",TRUE,Bike - Parts - Forks - Suspension
{CBB412AA-950B-43D8-9BE9-F5F3B673953F},BEA311114134,072774019151,BR611CPZ,1915,Bike - Parts - Bearings,Sunlite - Loose Balls Sunlt - 14 - Bgof144,sunlite,,,TRUE,Bike - Parts - Bearings
{45FBEB1F-1471-4941-84B5-F611986E8534},599911,601842322277,599911,599911,Bike - Parts - Suspension,Trek - Part Trek Abp Universal Hardware Kit - 2020 - Black,Trek,,,TRUE,Bike - Parts - Suspension
{14B44BF1-32E4-4FCA-AD8B-F68594840D42},5254527,710845752414,11.4018.028.009,,Bike - Parts - Suspension,Rockshox - Dust Seal Foam Ring Set - Flangeless 32mm X 41mm - Fits Blutors-1sid B1 2017 And 32 Mm Boost Forks,Rockshox,Flangeless,32MMX41MM,TRUE,Bike - Parts - Suspension
{23F04D40-AE04-46E7-9A7A-F6B814DA9296},ORA64317036Z,810026608100,60810,LU0325,Bike - Parts - Tubeless Accessories,Orange Seal - Seal - Seal Endurance Tubeless Tire Sealant With Twist Lock Applicator - 8oz,orange seal,,,TRUE,Bike - Parts - Tubeless Accessories
{548F886B-AC4C-4637-B23F-F6ECC65C0B50},GIA36730416K,002720,14,,Bike - Parts - Frame parts,Giant Hangers '14 Trance / Lust Hangers Black,,BLACK,,TRUE,Bike - Parts - Frame parts
{BF8A85A5-07AB-4CC2-B496-F7048F18199D},ROC99670574S,710845848346,00.4318.045.001,,Bike - Parts - Forks - Suspension,Rockshox - Dust Wiper Kit - 30mm Flangeless Low Friction Dust Wipers And 10mm Foam Rings - Judy Silverjudy Gold - Boost - Forks,rockshox,,,TRUE,Bike - Parts - Forks - Suspension
{2CDD1B4E-4FDE-4EE1-B51B-F81D4055CB64},84074,689228072978,Y42U98010,,Bike - Parts - Pedals,Shimano - Spd Sl Cleat Set - Self-aligning Mode (sm-sh11),Shimano,,,TRUE,Bike - Parts - Pedals
{3593D39F-43F7-4B6A-91E4-F841AF34E758},W439598,601479400591,W439598,W439598,Bike - Parts - Rims,"Bontrager Tlr Rim Strip 29"" X 30mm",Bontrager,,,TRUE,Bike - Parts - Rims
{610CCB54-A85B-4D1F-AC73-F87B33B9DD62},5289845,710845775420,00.2518.006.010,,Bike - Parts - Chains,Sram - Pc1130 120li W Pwr.lck - 11s - 1pcs,Sram,,,TRUE,Bike - Parts - Chains
{00309611-05F7-4063-9E17-F8F76C471DF4},1042547,847746052661,TP0003,,Bike - Parts - Tubeless Accessories,Stan's Notubes - Notubes - Notubes Dart Tool - Refill Pack - Of - 5,Stan'S Notubes,,,TRUE,Bike - Parts - Tubeless Accessories
{65869685-D680-473C-B265-F94932FAAF2D},CHA60973500E,8855627005707,00570,TR0694,Bike - Parts - Tires,Challenge - Getaway Pro Tubeless Folding Tire - Black/tan - 700 - X - 40,challenge,Black/Tan,700 X 40,TRUE,Bike - Parts - Tires
{ECF936DC-3ADE-4D73-8A2E-F96837E0BD57},500544,689228072930,Y8GK98100,,Bike - Parts - Brakes,Shimano - Brake Shoe Set 10 Pairs Product Of - Malaysia - For,Shimano,,,TRUE,Bike - Parts - Brakes
{65701E79-C48F-48B8-9E77-F9ADE7C6A403},DIS38802972M,192790452746,,ISMBH90SBMLL200A,Bike - Parts - Brakes - Levers,Shimano - Brake Hose Sm-bh90-sbm Black - Banjo - 2000mm,shimano,,,TRUE,Bike - Parts - Brakes - Levers
{B668D7FF-A219-44F8-9D31-F9E77FD1FB06},W513945,601479295579,W513945,W513945,Bike - Parts - Tubeless Accessories,Bontrager - Tape Bontrager Tubeless Rim Valve Road - Tlr - 90,Bontrager,,,TRUE,Bike - Parts - Tubeless Accessories
{2CCD242B-662C-44DE-B9E1-FA5F89CE8415},566765,601479861958,566765,566765,Bike - Parts - Tubeless Accessories,Bontrager - Tape Bontrager Tubeless 70mm - Valve - Black,Bontrager,,,TRUE,Bike - Parts - Tubeless Accessories
{BBB70412-57C4-4EAC-9A08-FAA024E809B3},543011,710845788482,00.2518.024.020,,Bike - Parts - Chains,Sram - Pcxx1 Eagle Gld 126l Pwr.lck - 12s - 1pcs,Sram,,,TRUE,Bike - Parts - Chains
{F0643C61-4D24-4913-BE14-FAD505788E5F},582047,847746009887,AS0090,,Bike - Parts - Stems,Stan's Notubes - Notubes - Valve - Hole - Reducers,Stan'S Notubes,,,TRUE,Bike - Parts - Stems
{A4E1D5B5-B751-43F8-8F81-FB10DF7157A4},430698,601479164950,430698,430698,Bike - Parts - Tubes,Bontrager - Bontrager Standard - 26x2.00-2.40 - Sv48,Bontrager,,,TRUE,Bike - Parts - Tubes
{0EC88C93-F9EC-4983-8551-FB3FB8ADBB8F},RIM35370561K,601479223091,W406892,W406892,Bike - Parts - Tubeless Accessories,"Bontrager - Strip Bontrager Tlr 29"" Mtb - 22.5mm - Black",Bontrager,,,TRUE,Bike - Parts - Tubeless Accessories
{C0B5AC4B-0CAE-4CB1-AC6F-FB52B9D880A1},5292447,192790448282,EPDRS500,,Bike - Parts - Pedals,Shimano - Spd-sl Pedals W/ Cleats - Pd-rs500,Shimano,,,TRUE,Bike - Parts - Pedals
{ED7B4522-B72E-4344-BA14-FBA6C7415F61},SHI78535012K,192790622231,ISLM4100RAP,LD3406,Bike - Parts - Shifters,Shimano - Deore Sl-m4100-r Right Shift Lever - 10sp Rapidfire+optical Gear Display - Black,shimano,,,TRUE,Bike - Parts - Shifters
{073EFEB9-0421-4367-852F-FBBD125F78B8},KOO47136264S,760251076253,KS-DR2CF,,Bike - Parts - Brakes - Pads,Kool Stop - Stop - Stop - Dura 2 Brake Pads - Carbon - Fibre,kool stop,Black Pads,,TRUE,Bike - Parts - Brakes - Pads
{D1873C10-A814-441F-B00E-FBE50D7F448F},FTL2210003K,714636023875,,J069506156,Bike - Parts - Cables & Housing,Full Tilt - Tilt - Lower Cable - 340mm - Black,full tilt,Black,340,TRUE,Bike - Parts - Cables & Housing
{ADA78CD5-DF17-4B6B-8B1A-FC3CB955304E},MEG31811180M,400310064653,200-1869,,Bike - Parts - Bottom Brackets,Full Speed Ahead - Speed Ahead - Road Standard Bb - Bb-6200 - 68mm,full speed ahead,,,TRUE,Bike - Parts - Bottom Brackets
{2554794B-D500-4C74-A212-FC3E4F6B5185},HTC53166478K,4711126208428,102001M2XXXX1J01G1X1,PD1430,Bike - Parts,"Ht Components - Components - Components M2 Pedals - Dual Sided Clipless Aluminum - 9/16"" - Black",ht components,,,TRUE,Bike - Parts
{BAC3967D-0367-4424-81A1-FC7E3DF11B9B},432897,689228033894,Y8FA98130,,Bike - Parts - Brakes - Pads,Shimano - R55c Plus 1mm Road Brake Pads,Shimano,Black,,TRUE,Bike - Parts - Brakes - Pads
{54BD9DD2-75F2-42BC-84A0-FC93B4F1793F},RAC35450618E,821973010052,D30019,CR8254,Bike - Parts - Cranks & Chainrings,Raceface - M15 Bolt For 2008 Evolve - And - Ride,raceface,,,TRUE,Bike - Parts - Cranks & Chainrings
{FDF246CB-F0F6-4CF2-978E-FCC379B13131},527082,689228926172,EBBRS500B,,Bike - Parts - Bottom Brackets,Shimano - Hollowtech Ii English Bottom Bracket - Bb-rs500 - 68mm,Shimano,Silver,68MM,TRUE,Bike - Parts - Bottom Brackets
{9DF412A6-F6B4-444B-9FF9-FDAB0B3F7106},VAL42960270K,601842121306,578872,W578872,Bike - Parts - Tubeless Accessories,Bontrager - Bontrager Aeolus Pro 3v Tubeless - 55mm - Black,Bontrager,,,TRUE,Bike - Parts - Tubeless Accessories
{9C74322D-12C6-425E-A03F-FDD89033151F},MCL318535534,710845655814,11.5015.064.020,,Bike - Parts - Brakes - Levers,Avid - Lever Internals/svc Kit - Elixir - Cr/r/5,avid,,ELIXIR CR/R/5,TRUE,Bike - Parts - Brakes - Levers
{B3E9E736-4E12-4FB1-8372-FDE7AC9F8CDC},KHS377177410,010551,KH85-086-115,KH85-086-115-1.5x1700,Bike - Parts - Cables & Housing,Khs - Road Brake Wire - 1.5 - X - 1700,khs,ROAD,1.5X1700,TRUE,Bike - Parts - Cables & Housing
{C4EC16D5-2A7F-4F11-A187-FE16D8D7EAD1},403698,601479046973,403698,403698,Bike - Parts - Tubes,Bontrager - Bontrager Standard 18x1.75-2.125 - Schrader - Valve,Bontrager,,,TRUE,Bike - Parts - Tubes
{8D36D57B-DCFD-4DDC-93CF-FE8737CE92AE},WHL52137984K,888571017326,,640166,Bike - Parts - Wheels - Front,"Wheel Master - Master - Master - Alloy Mountain Disc Double Wall Front Wheel - 27.5, - 21mm",wheel master,,"27.5, 21MM",TRUE,Bike - Parts - Wheels - Front
{67A5CEBC-A1A4-4544-89FE-FEA0DE21376A},MIC61612858G,4710495438313,CS-H093A 11-42,FW0461,Bike - Parts - Cassettes & Freewheels,Microshift - Advent Cassette - 9 Speed 11-42t Black Ed Coated Alloy - Large - Cog,microshift,,,TRUE,Bike - Parts - Cassettes & Freewheels
{33384A98-9BDE-43FC-9538-FED0CA7C0104},88562,763477004598,IB-2,,Bike - Parts - Tools,Park Tool - I-beam Mini Folding Multi-tool - 10 Piece,Park Tool,,10 PIECE,TRUE,Bike - Parts - Tools
{A421D4E0-0014-44AC-B5B2-FF3AFECB179A},SRA21212070D,,,,Bike - Parts - Suspension,Sram - Air - Piston - Sealhead,sram,,,TRUE,Bike - Parts - Suspension
{A03319B8-C0F8-45D7-9A76-FF5E40284CD3},574514,821973329857,RNW104X30BLK,,Bike - Parts - Cranks & Chainrings,"Raceface - Face - Narrow Wide Chainring - Black - 30t, - 104mm",Raceface,Black,"30T, 104MM",TRUE,Bike - Parts - Cranks & Chainrings
{D6009713-79DE-4DC3-949A-FF63E66EF616},DIS27572962T,4717784038230,TB00237000,,Bike - Parts - Tires,"Maxxis - Dissector Tubeless Folding Tire - 60tpi, 3cmaxxterra, Exo - 29 - X - 2.6",maxxis,,29 X 2.6,TRUE,Bike - Parts - Tires
{5A1DBC22-CA43-41DA-BDE5-FF6F500193DE},SHI47283771R,689228979628,ERDM370SGSS,,Bike - Parts - Derailleurs,Shimano - Altus Rd-m370-sgs Long Cage Rear Rerailleur - 9 - Sp,shimano,Silver,,TRUE,Bike - Parts - Derailleurs
{7E059EB2-4478-4287-A55C-FFD51B157BE2},555939,601479722693,555939,555939,Bike - Parts - Wheels - Front,Bontrager - Front Bontrager Duster Elite Tlr 29in - 110mm - Black,Bontrager,,,TRUE,Bike - Parts - Wheels - Front
{D3AC6DB9-4B6C-4043-B638-FFE2F729B555},5271951,601842735183,91-0000000021C,5271951,Bike - Parts - Bottom Brackets,Trek-diamant - Trek-diamant Prowheel 68mm/140mm Hollow Tech - 2 - Black,Trek-Diamant,,,TRUE,Bike - Parts - Bottom Brackets
