ID,SKU,UPC,MPN,VPN,Category,Description,Brand,Color,Size
{39C89502-0249-4E8F-9697-00263FE280CC},BRA36736135R,192790327280,EBPG05ARXA,,Bike - Parts - Brakes,Brake Pad shimano g05a-rx resin black 1 pair,Shimano,Black,
{60D19208-943B-495B-8D1D-0059C6FE2879},JAG70704148M,4715910024065,94SS3500,CA4433,Bike - Parts - Cables & Housing,Jagwire Sport brake cable slick stainless 1.5x3500mm sramshimano mountain tandem,shimano,,
{5360A72F-6F1F-4598-9CCC-00FB96D65C86},430700,601479164998,430700,430700,Bike - Parts - Tubes,Bontrager - Tube Standard PV48 - 29 x 2.00 - 2.40 ,Bontrager,,
{1887E8B4-AF1C-40B7-AF20-01728A4F8FFB},FUL49635717D,8033959999103,4-R5-004,HU6095,Bike - Parts - Bearings,Fulcrum Cartridge bearing for racing 5 7 sport and red wind,fulcrum,,
{62DEE05F-AE8E-4448-993A-017698329469},JAG53944408K,4715910022788,BSA028,BR4059,Bike - Parts - Cables & Housing,Jagwire - road sport indexed adjuster barrel,jagwire,Black,
{6F3ABF21-FE1C-4FDB-A45D-01BAB18A84EE},580941,840226145457,BAA1054,,Bike - Parts - Bearings,Hellbender 36x45 bearing 41mm each,Cane Creek,,
{6E1523B5-D4FB-48F0-8363-01CDD5357599},JAG70556074M,4715910024041,94SS2750,CA4431,Bike - Parts - Cables & Housing,Jagwire - mountain sport slick stainless brake cable - 2750mm,jagwire,,2750MM
{FE6E711C-F816-4923-92F1-01F63BFC6FA2},562238,710845804755,00.2518.030.011,,Bike - Parts - Chains,PC-GX Eagle Solid-Pin Chain 126 Link Silver/Gray,,,
{02388412-FE85-4403-B0F7-01FCDE40D513},W529222,601479565245,W529222,W529222,Bike - Parts - Suspension,Suspension Part trek bolt m12 x 1.25 x 21 alloy black,Trek,,
{2779553D-8784-4E5B-91DE-02060747AB45},517617,710845760068,00.5318.003.005,,Bike - Parts - Brakes - Pads,Sram - avid guide/trail disc brake pads - sintered compound steel,Sram,,
{8C4AF68A-7D6D-4D54-82EC-02564AF26862},BRE34351337M,5055308116880,DMR-G-BREN2-THICK-GU,,Bike - Parts - Grips and Tape - Grips,DMR DeathGrip Flangeless Grips - Thick Lock-On Gum,DMR,,
{2C083D73-3D1E-4CEE-9606-025A5A842250},415893,689228289635,ISMBTR1A,,Bike - Parts - Electric,Shim Di2battryexternal sm-btr1,Shimano,,
{1C5E1A9A-967A-478E-8C0F-03682127FA96},TUB36831964M,072774632183,547035Q4,63218,Bike - Parts - Tubes,Sunlite - 26 x1.90-2.35 tube - presta,sunlite,,26 X1.9-2.35
{904C6F33-FCE1-4084-8C58-037E196DF1D7},CAL39611616H,844171001899,98-22180,,Bike - Parts - Tools,Hayes - carbon caliper rebuild kit - stroker trail,hayes,,
{26D622BB-0C6F-472E-AD5F-03B3DD3C85C5},512709,689228610231,EBRT4000FX43SLP,,Bike - Parts - Brakes,Shimano - br-t400 brake calipers - front - s65/160mm,Shimano,Black,S65/160MM 
{D39C4550-F883-43A4-B0DE-040380588026},JBC20468446,,,,Bike - Parts - Wheels - Rear,"J&b Cruiser rear wheel 26""",j&b,,
{453F1A22-7C68-4F50-B852-0423C71E463A},SHI70273818E,192790327327,EBPJ05ARFA,,Bike - Parts - Brakes - Pads,RESIN PAD W/ FIN J05A-RF PAD SPRING W/SPLIT PIN 1 PAI,Shimano,,
{5C551E18-53D8-425A-B402-04761A3757AB},FCM23694129K,689228352551,Y1LD98080,,Bike - Parts - Cranks & Chainrings,Fc-m590 Chainring 32t black,shimano,,
{144FF66F-F293-4EB5-95F1-05C4B5CEF571},QBP409985254,003807,BO4011,BO4011,"Bike - Parts - Screws, Bolts and Fasteners",QBP Bo4011 '19 m3x10 socket head screw each m4x14,QBP,EACH,M4X14
{64250519-6411-4996-94F0-0652C916F911},ROC10544328E,710845848339,00.4318.045.000,,Bike - Parts - Suspension,"Rockshox - flanged low friction dust wiper kit - 30mm, 5mm and 10mm foam rings",rockshox,,30MM
{70E315DF-3241-488D-A25E-0656889DBB5E},JB840268244D,018428,890810,890810-8-SPEED,Bike - Parts - Shifters,"Shimano - nexus shifter/brake/cable combo - st-8s20 - 8 sp, 1560mm cable",shimano,1560-MM,8-SPEED
{EC07CE11-2E5C-40D2-9AEC-06569EC78D24},5251677,689228390102,Y00E98080,,Bike - Parts - Grips and Tape,Shimano - st-6800 bracket covers - black,Shimano,Black,
{C53FA877-EC3E-4DF8-A2C0-067128E6854F},5252912,601842681008,5252912,5252912,Bike - Parts - Tires,Tire Bontrager h2 hard-case ultimate 26x2.00 reflective,Bontrager,,
{8467D3FD-40E9-4A69-9A83-06DADD34EAAF},5288406,601842875483,5288406,5288406,Bike - Parts - Bearings,Bearing Bontrager hub 15267 llh 15x26x7mm,Bontrager,,
{E7A5F04E-0759-40BF-B87D-07887B91C12D},W290376,745889540772,W290376,W290376,Bike - Parts - Suspension,Suspension Part warranty axle nut mainpivot m16x1.5 20mm hex,Trek,,
{646E3A1E-4240-4DBA-AE1C-078BFBCFF906},579351,601842029763,579351,579351,Bike - Parts - Tires,Tire Bontrager h5 hard-case lite 26x2.00 reflective,Bontrager,,
{00382567-2E8B-45A2-8030-07ACD0C89986},W286347,745889934922,W286347,W286347,Bike - Parts - Suspension,Suspension Part warranty nut insert m8x1.25 6.5 thk black,Trek,,
{5938085F-FCD2-4533-8996-07C926F997F7},W564407,601479891511,W564407,W564407,Bike - Parts - Tubes,Tube Bontrager 24x2.8-3.0 schrader valve,Bontrager,,
{69A28650-D755-411B-8490-07E64D0C5E75},QTU49805434E,708752054486,52000981,TU5720,Bike - Parts - Tubes,Q-tubes 20 x 1.75-2.125 schrader valve tube 130g low lead valve,teravail,,
{FC64E071-DC84-423A-843C-07F12F42D198},64791,745889071580,64791,64791,Bike - Parts - Tubes,Tube Bontrager standard 700x35-44c presta valve 48mm,Bontrager,,
{79AB352E-1222-4110-9AEC-080E1A799CA1},SHI34910640S,192790899640,,,Bike - Parts - Chains,Chain Shimano LG500 Quick Link 11-Speed 126 Link Silver,Shimano,Silver,
{47D754C7-9948-43B3-BE3C-0989DEDF3FEE},W322175,768682378618,W322175,W322175,Bike - Parts - Derailleurs,Frame Part trek fxhardtail 2010 derailleur hanger black,Trek,,
{3C5DD41F-B204-4A70-9FE4-09A80B814FBD},JB228279987T,010035,20729'06,2072906-,Bike - Parts - Cranks & Chainrings,"Strong Light - sl chainring - ceramic teflon treatment - 9/10sp, 42t, 135mm",strong light,Ceramic,"42T, 135MM"
{1E69C97E-5D3B-4AD6-9171-09F6D229EDB3},QBP335196292,007336,FS2102,FS2102,Bike - Parts - Derailleurs,QBP Fs2102 '18 derailleur hanger #102 #102,QBP,,#102
{C547663C-F3E9-4A80-B58C-0A17F912F880},543241,192790639543,IBPK04SMXA,,Bike - Parts - Brakes - Pads,Shimano - metallic disc brake pads - k04s,Shimano,,K04S
{D0A8911F-8908-4D99-B0D3-0A9E4ED0B6ED},75264,763477002242,CT-5,,Bike - Parts - Tools,Park Tool - mini chain brute 1-10sp chain tool - ct-5,Park Tool,,
{AFE81202-2936-4A6F-86AA-0ADC24E836E6},64779,745889071467,64779,64779,Bike - Parts - Tubes,Tube Bontrager standard 20x1.5-2.125 schrader valve,Bontrager,,
{B4E8C27F-5449-45AB-972E-0B0D4597A4E3},75187,763477000217,AWS-1,,Bike - Parts - Tools,3-way 456mm hex wrench aws-1,Park Tool,,
{6C45AE0B-0FD7-4080-B900-0C0D398EFCC2},TEK9252294K,4717592030204,ABMD000077,BR7539,Bike - Parts - Brakes,"Tektro - Dual Piston Cable Actuated Mechanical Flat Mount Caliper - Md-C550, Short Pull Levers",tektro,Black,SHORT PULL LEVERS
{C9B499D7-954C-4D79-BFB5-0C379652D410},SHI77990203R,192790639468,IBPD02SMXA,,Bike - Parts - Brakes - Pads,Shimano D02S-MX Disc Brake Pad and Spring - Metal Compound Stainless Steel Back Plate One Pair,Shimano,,
{7803056C-DABB-49AF-BE40-0C76053B630F},WTB32483720M,714401655867,W065-0586,SA4079,Bike - Parts - Saddles,"WTB Volt Saddle - Chromoly, Black, Medium",WTB,,
{6417F3A2-67F8-4BA1-95ED-0CBD58DC7B20},542932,710845783784,00.5018.106.000,,Bike - Parts - Brakes - BrakeSet,"Sram - level hydraulic post mount disc brake and lever - a1, front",Sram,,
